🏊奥运频道,#genre#
山东卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221225484/2/index.m3u8?fmt=ts2hls$江西宜春8M
山东卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221225697/2/index.m3u8?fmt=ts2hls$江西宜春8M
广东卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221225597/2/index.m3u8?fmt=ts2hls$江西宜春8M
广东卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221225701/2/index.m3u8?fmt=ts2hls$江西宜春8M
广西卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221226211/2/index.m3u8?fmt=ts2hls$江西宜春8M
江苏卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221225488/2/index.m3u8?fmt=ts2hls$江西宜春8M
江苏卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221225702/2/index.m3u8?fmt=ts2hls$江西宜春8M
江西卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221225492/2/index.m3u8?fmt=ts2hls$江西宜春8M
河北卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221225610/2/index.m3u8?fmt=ts2hls$江西宜春8M
河南卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221225611/2/index.m3u8?fmt=ts2hls$江西宜春8M
浙江卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221225491/2/index.m3u8?fmt=ts2hls$江西宜春8M
浙江卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221225703/2/index.m3u8?fmt=ts2hls$江西宜春8M
海南卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221226212/2/index.m3u8?fmt=ts2hls$江西宜春8M
深圳卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221225598/2/index.m3u8?fmt=ts2hls$江西宜春8M
深圳卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221225700/2/index.m3u8?fmt=ts2hls$江西宜春8M
湖北卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221225596/2/index.m3u8?fmt=ts2hls$江西宜春8M
湖北卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221225699/2/index.m3u8?fmt=ts2hls$江西宜春8M
湖南卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221225490/2/index.m3u8?fmt=ts2hls$江西宜春8M
湖南卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221225704/2/index.m3u8?fmt=ts2hls$江西宜春8M
贵州卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221225483/2/index.m3u8?fmt=ts2hls$江西宜春8M
辽宁卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221225601/2/index.m3u8?fmt=ts2hls$江西宜春8M
辽宁卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221225696/2/index.m3u8?fmt=ts2hls$江西宜春8M
重庆卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221225612/2/index.m3u8?fmt=ts2hls$江西宜春8M
重庆卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221225692/2/index.m3u8?fmt=ts2hls$江西宜春8M
黑龙江卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221225586/2/index.m3u8?fmt=ts2hls$江西宜春8M
黑龙江卫视 HD,http://39.135.140.104:6610/PLTV/88888888/224/3221225690/2/index.m3u8?fmt=ts2hls$江西宜春8M

浙江卫视 HD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226199/index.m3u8$陕西12M
天津卫视 HD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226204/index.m3u8$陕西12M
湖南卫视 HD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226211/index.m3u8$陕西12M
东方卫视 HD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226217/index.m3u8$陕西12M
江苏卫视 HD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8$陕西8M
辽宁卫视 HD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226210/index.m3u8$陕西12M
北京卫视 HD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226222/index.m3u8$陕西12M
广东卫视 HD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226216/index.m3u8$陕西12M
湖北卫视 HD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226194/index.m3u8$陕西12M
山东卫视 HD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226209/index.m3u8$陕西12M
深圳卫视 HD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8$陕西12M
重庆卫视 HD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226202/index.m3u8$陕西3M
安徽卫视 HD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226196/index.m3u8$陕西12M
黑龙江卫视 HD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226215/index.m3u8$陕西12M
北京卫视 HD,http://111.20.105.60:6060/yinhe/2/ch00000090990000001335/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$陕西银河
东方卫视 HD,http://111.20.105.60:6060/yinhe/2/ch00000090990000001336/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$陕西银河
广东卫视 HD,http://111.20.105.60:6060/yinhe/2/ch00000090990000001337/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$陕西银河
黑龙江卫视 HD,http://111.20.105.60:6060/yinhe/2/ch00000090990000001338/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$陕西银河
湖南卫视 HD,http://111.20.105.60:6060/yinhe/2/ch00000090990000001339/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$陕西银河
辽宁卫视 HD,http://111.20.105.60:6060/yinhe/2/ch00000090990000001340/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$陕西银河
山东卫视 HD,http://111.20.105.60:6060/yinhe/2/ch00000090990000001341/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$陕西银河
深圳卫视 HD,http://111.20.105.60:6060/yinhe/2/ch00000090990000001342/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$陕西银河
天津卫视 HD,http://111.20.105.60:6060/yinhe/2/ch00000090990000001343/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$陕西银河
江苏卫视 HD,http://111.20.105.60:6060/yinhe/2/ch00000090990000001344/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$陕西银河
浙江卫视 HD,http://111.20.105.60:6060/yinhe/2/ch00000090990000001345/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$陕西银河
安徽卫视 HD,http://111.20.105.60:6060/yinhe/2/ch00000090990000001346/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$陕西银河
湖北卫视 HD,http://111.20.105.60:6060/yinhe/2/ch00000090990000001347/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$陕西银河
重庆卫视 HD,http://111.20.105.60:6060/yinhe/2/ch00000090990000001297/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$陕西银河

北京卫视 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225674/index.m3u8$江西宜春8M
浙江卫视 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225703/index.m3u8$江西宜春8M
东方卫视 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225659/index.m3u8$江西宜春8M
湖南卫视 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225704/index.m3u8$江西宜春8M
江苏卫视 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225702/index.m3u8$江西宜春8M
安徽卫视 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225691/index.m3u8$江西宜春8M
湖北卫视 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225699/index.m3u8$江西宜春8M
深圳卫视 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225700/index.m3u8$江西宜春8M
山东卫视 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225697/index.m3u8$江西宜春8M
辽宁卫视 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225696/index.m3u8$江西宜春8M
广东卫视 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225701/index.m3u8$江西宜春8M
黑龙江卫视 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225690/index.m3u8$江西宜春8M
天津卫视 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225698/index.m3u8$江西宜春8M
重庆卫视 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225692/index.m3u8$江西宜春8M
东南卫视 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225657/index.m3u8$江西宜春4M
江西卫视 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225705/index.m3u8$江西宜春4M

东南卫视 HD,http://39.134.39.39/PLTV/88888888/224/3221226309/index.m3u8$兰州8M
东方卫视 HD,http://39.134.39.39/PLTV/88888888/224/3221226299/index.m3u8$兰州8M
北京卫视 HD,http://39.134.39.39/PLTV/88888888/224/3221226270/index.m3u8$兰州8M
四川卫视 HD,http://39.134.39.39/PLTV/88888888/224/3221226307/index.m3u8$兰州8M
天津卫视 HD,http://39.134.39.39/PLTV/88888888/224/3221226303/index.m3u8$兰州8M
安徽卫视 HD,http://39.134.39.39/PLTV/88888888/224/3221226311/index.m3u8$兰州8M
山东卫视 HD,http://39.134.39.39/PLTV/88888888/224/3221226297/index.m3u8$兰州8M
广东卫视 HD,http://39.134.39.39/PLTV/88888888/224/3221226293/index.m3u8$兰州8M
江苏卫视 HD,http://39.134.39.39/PLTV/88888888/224/3221226264/index.m3u8$兰州8M
江西卫视 HD,http://39.134.39.39/PLTV/88888888/224/3221226305/index.m3u8$兰州8M
浙江卫视 HD,http://39.134.39.39/PLTV/88888888/224/3221226266/index.m3u8$兰州8M
海南卫视 HD,http://39.134.39.39/PLTV/88888888/224/3221226301/index.m3u8$兰州8M
深圳卫视 HD,http://39.134.39.39/PLTV/88888888/224/3221226274/index.m3u8$兰州8M
湖北卫视 HD,http://39.134.39.39/PLTV/88888888/224/3221226295/index.m3u8$兰州8M
湖南卫视 HD,http://39.134.39.39/PLTV/88888888/224/3221226268/index.m3u8$兰州8M
甘肃卫视 HD,http://39.134.39.39/PLTV/88888888/224/3221226240/index.m3u8$兰州8M
贵州卫视 HD,http://39.134.39.39/PLTV/88888888/224/3221226276/index.m3u8$兰州8M
辽宁卫视 HD,http://39.134.39.39/PLTV/88888888/224/3221226278/index.m3u8$兰州8M
重庆卫视 HD,http://39.134.39.39/PLTV/88888888/224/3221226280/index.m3u8$兰州8M
黑龙江卫视 HD,http://39.134.39.39/PLTV/88888888/224/3221226272/index.m3u8$兰州8M

🇭🇰香港频道,#genre#
凤凰中文,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225900/index.m3u8$FJ720P
凤凰中文,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221228057/index.m3u8$JS1080P
凤凰资讯,http://223.110.235.13/ott.js.chinamobile.com/PLTV/3/224/3221228098/index.m3u8$JS1080P
凤凰资讯,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225901/index.m3u8$FJ720P
凤凰香港,http://223.110.236.2/ott.js.chinamobile.com/PLTV/3/224/3221228060/index.m3u8$JS1080P
凤凰中文,http://39.134.176.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228608/index.m3u8$ZJ10M720
凤凰资讯,http://39.134.176.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228597/index.m3u8$ZJ10M720
翡翠台(大陆线路）,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=1&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
翡翠台 1080P,https://cdn.hkdtmb.com/hls/81/index.m3u8
无线新闻 1080P,https://cdn.hkdtmb.com/hls/83/index.m3u8
明珠台HD,https://cdn.hkdtmb.com/hls/84/index.m3u8
J2 1080P,https://cdn.hkdtmb.com/hls/82/index.m3u8
无线财经资讯台 1080P,https://cdn.hkdtmb.com/hls/85/index.m3u8
ViuTV 1080P,https://cdn.hkdtmb.com/hls/99/index.m3u8
ViuTV 6HD,https://cdn.hkdtmb.com/hls/96/index.m3u8
香港国际财经,https://cdn.hkdtmb.com/hls/76/index.m3u8
开电视,https://cdn.hkdtmb.com/hls/77/index.m3u8
RTHK31,https://cdn.hkdtmb.com/hls/31/index.m3u8
RTHK32,https://cdn.hkdtmb.com/hls/32/index.m3u8
RTHK33,https://cdn.hkdtmb.com/hls/33/index.m3u8
🇹🇼台湾频道,#genre#
有线 SPORTS 1,rtmp://161.202.204.248:1935/sat/hk011
有线18台,rtmp://161.202.204.248/sat/hk042
民视,rtmp://161.202.204.248/sat/tv052#rtmp://161.202.204.248:1935/sat/tv051
台视,rtmp://161.202.204.248/sat/tv071#rtmp://161.202.204.248:1935/sat/tv071
中视,rtmp://161.202.204.248/sat/tv091#rtmp://161.202.204.248:1935/sat/tv091
華视,rtmp://161.202.204.248:1935/sat/tv111
华视,rtmp://161.202.204.248/sat/tv112
TVBS·欢乐台,rtmp://161.202.204.248/sat/tv422#rtmp://161.202.204.248/sat/tv421
TVBS·新闻台,rtmp://161.202.204.248/sat/tv552
纬来体育,rtmp://161.202.204.248/sat/tv721#rtmp://161.202.204.248:1935/sat/tv721
纬来育乐,rtmp://161.202.204.248/sat/tv701#rtmp://161.202.204.248/sat/tv702#rtmp://161.202.204.248:1935/sat/tv701
纬来日本,rtmp://161.202.204.248:1935/sat/tv521#rtmp://161.202.204.248/sat/tv522
爱尔达体育一,rtmp://161.202.204.248/sat/md011
东森超视,rtmp://161.202.204.248/sat/tv772#rtmp://161.202.204.248:1935/sat/tv771#rtmp://161.202.204.248/sat/tv771
博斯魅力,rtmp://161.202.204.248/sat/md042
东森财经新闻,rtmp://161.202.204.248:1935/sat/tv571
MoMo综合台,rtmp://161.202.204.248/sat/tv761
TVBS欢乐,rtmp://161.202.204.248:1935/sat/tv421
TVBS新闻,rtmp://161.202.204.248:1935/sat/tv551
Mono综合,rtmp://161.202.204.248:1935/sat/tv761
FOX体育,rtmp://161.202.204.248:1935/sat/tv731
FOX2体育,rtmp://161.202.204.248:1935/sat/tv741
TVBS新聞,rtmp://161.202.204.248/sat/tv551
FOX体育3,rtmp://161.202.204.248:1935/sat/md031
fox3,rtmp://161.202.204.248:1935/sat/md021
ELTA1台,rtmp://161.202.204.248:1935/sat/md041
日本MLB,rtmp://161.202.204.248:1935/sat/jp071
博斯運動 II,rtmp://161.202.204.248:1935/sat/md051
CBS2 720,rtmp://161.202.204.248:1935/sat/us011
CBS2 480,rtmp://161.202.204.248:1935/sat/us012
FS1 480,rtmp://161.202.204.248:1935/sat/us031
FS1 352,rtmp://161.202.204.248:1935/sat/us032
有线18台,rtmp://59.124.75.153/sat/hk042
民视,rtmp://59.124.75.153/sat/tv051
台视,rtmp://59.124.75.153/sat/tv071
中视,rtmp://59.124.75.153/sat/tv091
华视,rtmp://59.124.75.153/sat/tv111
TVBS·欢乐台,rtmp://59.124.75.153/sat/tv421
TVBS欢乐,rtmp://59.124.75.153:1935/sat/tv421
TVBS·新闻台,rtmp://59.124.75.153/sat/tv551
TVBS新闻,rtmp://59.124.75.153:1935/sat/tv551
东森财经新闻,rtmp://59.124.75.153:1935/sat/tv571
纬来日本,rtmp://59.124.75.153:1935/sat/tv521
纬来日本,rtmp://59.124.75.153/sat/tv522
纬来育乐,rtmp://59.124.75.153/sat/tv701
纬来育乐,rtmp://59.124.75.153:1935/sat/tv701
纬来体育,rtmp://59.124.75.153/sat/tv721
纬来体育,rtmp://59.124.75.153:1935/sat/tv721
FOX体育,rtmp://59.124.75.153:1935/sat/tv731
FOX2体育,rtmp://59.124.75.153:1935/sat/tv741
MoMo综合台,rtmp://59.124.75.153/sat/tv761
Mono综合,rtmp://59.124.75.153:1935/sat/tv761
东森超视,rtmp://59.124.75.153/sat/tv771
东森超视,rtmp://59.124.75.153:1935/sat/tv771
爱尔达体育二,rtmp://59.124.75.153/sat/md011
爱尔达体育一,rtmp://59.124.75.153/sat/md021
ELEVEN+体育,rtmp://59.124.75.153:1935/sat/md031
博斯运动1,,rtmp://59.124.75.153:1935/sat/md041
ELEVEN2体育,rtmp://59.124.75.153/sat/md051
星空卫视,rtmp://ivi.bupt.edu.cn:1935/livetv/startv#rtmp://58.200.131.2:1935/livetv/startv
星空音乐,rtmp://58.200.131.3:1935/livetv/channelv
亚旅卫视,http://hls.jingchangkan.tv/jingchangkan/156722438_0HaM/index.m3u8
国家地理,rtmp://ivi.bupt.edu.cn:1935/livetv/natlgeo
探索频道,rtmp://ivi.bupt.edu.cn:1935/livetv/discovery
星空体育,rtmp://ivi.bupt.edu.cn:1935/livetv/starsports
🇹🇼油管代理,#genre#
壹新聞,http://stream.nexttv.com.tw/n001/playlist.m3u8
壹新聞,http://stream.nexttv.com.tw/n001/hd/live.m3u8
民視新聞,http://6.mms.vlog.xuite.net/hls/ftvtv/index.m3u8
民视新闻台,http://210.61.56.23/hls/ftvtv/index.m3u8
寰宇新聞台,http://seb.sason.top/sc/hyxw.m3u8
三立Live新闻,http://seb.sason.top/sc/sllive_fhd.m3u8
三立iNews新闻,http://seb.sason.top/sc/slinews_fhd.m3u8
中天新闻,http://seb.sason.top/sc/ztxw_fhd.m3u8
東森新闻,http://seb.sason.top/sc/dsxw_fhd.m3u8
华視新闻,http://seb.sason.top/sc/hsxw_fhd.m3u8
TVBS新闻,http://seb.sason.top/sc/tvbsxw_fhd.m3u8
中視新闻,http://seb.sason.top/sc/zsxw_fhd.m3u8
台視新闻,http://seb.sason.top/sc/tsxw_fhd.m3u8
民視,http://seb.sason.top/ptv/ftv.php?id=ms
民視台灣台,http://seb.sason.top/ptv/ftv.php?id=tw
民視旅游台,http://seb.sason.top/ptv/ftv.php?id=ly
民視第一台,http://seb.sason.top/ptv/ftv.php?id=dy
民視新聞台,http://seb.sason.top/sc/msxw_fhd.m3u8
民視綜藝台,http://seb.sason.top/ptv/ftv.php?id=zy
民視影劇台,http://seb.sason.top/ptv/ftv.php?id=yj
東森財經新聞台,http://seb.sason.top/sc/dscjxw_fhd.m3u8
華視新聞資訊 HD,http://seb.sason.top/sc/hsxw_fhd.m3u8
華視新聞,http://seb.sason.top/sc/hsxw_fhd.m3u8

翻墙专区,#genre#
RTHK31,http://livetv.dnsfor.me:80/channel.1.m3u8
RTHK32,http://livetv.dnsfor.me:80/channel.2.m3u8
Now直播331台,http://livetv.dnsfor.me:80/channel.3.m3u8
Now新聞332台,http://livetv.dnsfor.me:80/channel.4.m3u8
有線新聞台 HD,http://livetv.dnsfor.me:80/channel.5.m3u8
有線財經資訊台 HD,http://livetv.dnsfor.me:80/channel.6.m3u8
有線綜合娛樂台 HD,http://livetv.dnsfor.me:80/channel.7.m3u8
開電視,http://livetv.dnsfor.me:80/channel.9.m3u8
無綫新聞台,http://livetv.dnsfor.me:80/channel.10.m3u8
無綫財經資訊台,http://livetv.dnsfor.me:80/channel.11.m3u8
Now Sports Prime 630,http://livetv.dnsfor.me:80/channel.12.m3u8
ATV,http://livetv.dnsfor.me:80/channel.14.m3u8
HKS香港卫视,http://livetv.dnsfor.me:80/channel.15.m3u8
凤凰香港台,http://livetv.dnsfor.me:80/channel.16.m3u8
CCTV5HD,http://livetv.dnsfor.me:80/channel.17.m3u8
翡翠台,http://livetv.dnsfor.me:80/channel.18.m3u8
J2,http://livetv.dnsfor.me:80/channel.19.m3u8
VIU TV,http://livetv.dnsfor.me:80/channel.20.m3u8
鳳凰資訊台,http://livetv.dnsfor.me:80/channel.21.m3u8
星空卫视,http://livetv.dnsfor.me:80/channel.22.m3u8
UNIVERSE TV,http://livetv.dnsfor.me:80/channel.23.m3u8
亚旅卫视,http://livetv.dnsfor.me:80/channel.24.m3u8
RTHK31,http://teslagram.com/live/channel_31.m3u8#https://rthklive1-lh.akamaihd.net/i/rthk31_1@167495/index_2052_av-b.m3u8
RTHK32,http://teslagram.com/live/channel_32.m3u8#https://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/index_1080_av-b.m3u8
有線直播新聞台,http://teslagram.com/live/channel_110.m3u8
香港電台視像新聞直播,https://rthkcnews-lh.akamaihd.net/i/rthknews_1@312607/index_190000011_av-b.m3u8
香港C+,http://gslbmeiah.cdn.hk.chinamobile.com/livehls/MOB-U1-NO/03.m3u8
开电视,http://media.fantv.hk/m3u8/archive/channel2.m3u8
开电视,http://media.fantv.hk/m3u8/archive/channel2_stream1.m3u8
LUXE TV,http://58.26.3.53/PLTV/88888888/224/3221226265/06.m3u8
RTHK31 ★,https://www.rthk.hk/feeds/dtt/rthktv31_https.m3u8
RTHK32 ★,https://www.rthk.hk/feeds/dtt/rthktv32_https.m3u8
RTHK31,https://rthklive1-lh.akamaihd.net/i/rthk31_1@167495/index_2052_av-p.m3u8
RTHK32,https://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/index_1080_av-b.m3u8
beIN Xtra,https://bein-plutolive-vo.akamaized.net/playlist.m3u8

🇭🇰马来185,#genre#
TVN185,http://185.180.221.194:8278/streams/d/TVN/playlist.m3u8
TVN Movie185,http://185.180.221.194:8278/streams/d/Tvnmovie/playlist.m3u8
HBO,http://185.180.221.194:8278/streams/d/Hbo/playlist.m3u8
HBO HiTS,http://185.180.221.194:8278/streams/d/Hbohits/playlist.m3u8
HBO Signature,http://185.180.221.194:8278/streams/d/Hbosignature/playlist.m3u8
Sony ONE185,http://185.180.221.194:8278/streams/d/One/playlist.m3u8
BBC Earth,http://185.180.221.194:8278/streams/d/Bbcearth/playlist.m3u8
NAT GEO 悠人,http://185.180.221.194:8278/streams/d/Natgeopeople/playlist.m3u8
DISNEY TV,http://185.180.221.194:8278/streams/d/Disneyxd/playlist.m3u8 
Animal Planet185,http://185.180.221.194:8278/streams/d/AnimalPlanet/playlist.m3u8
WWE摔角,http://185.180.221.194:8278/streams/d/Wwe/playlist.m3u8
TV1,http://185.180.221.194:8278/streams/d/TV1/playlist.m3u8
TV2,http://185.180.221.194:8278/streams/d/TV2/playlist.m3u8
TV3,http://185.180.221.194:8278/streams/d/TV3/playlist.m3u8
NTV7,http://185.180.221.194:8278/streams/d/NTV7/playlist.m3u8
8TV,http://185.180.221.194:8278/streams/d/TV8/playlist.m3u8
TV9,http://185.180.221.194:8278/streams/d/TV9/playlist.m3u8
Astro Arena,http://185.180.221.194:8278/streams/d/Arena/playlist.m3u8
Astro Awani,http://185.180.221.194:8278/streams/d/Awani/playlist.m3u8
Astro AEC,http://185.180.221.194:8278/streams/d/Aec/playlist.m3u8
Astro Warna,http://185.180.221.194:8278/streams/d/Warna/playlist.m3u8
Astro Ria,http://185.180.221.194:8278/streams/d/Ria/playlist.m3u8
Astro Prima,http://185.180.221.194:8278/streams/d/Prima/playlist.m3u8
Astro Oasis,http://185.180.221.194:8278/streams/d/Oasis/playlist.m3u8
Astro Citra,http://185.180.221.194:8278/streams/d/Citra/playlist.m3u8
BOO,http://185.180.221.194:8278/streams/d/Boo/playlist.m3u8
Hello,http://185.180.221.194:8278/streams/d/Hello/playlist.m3u8
Naura,http://185.180.221.194:8278/streams/d/Naura/playlist.m3u8
TVB Xing He,http://185.180.221.194:8278/streams/d/Xinhe/playlist.m3u8
Astro Quan Jia,http://185.180.221.194:8278/streams/d/Quanjia/playlist.m3u8
Astro AOD,http://185.180.221.194:8278/streams/d/AodHD/playlist.m3u8
Astro Xiao Tai Yang,http://185.180.221.194:8278/streams/d/Xiaotaiyang/playlist.m3u8
Astro Hua Hee Dai,http://185.180.221.194:8278/streams/d/Huahee/playlist.m3u8
Astro Shuang Xing,http://185.180.221.194:8278/streams/d/Shuangxing/playlist.m3u8
iQIYI,http://185.180.221.194:8278/streams/d/Qiyi/playlist.m3u8
Thrill,http://185.180.221.194:8278/streams/d/Thrill/playlist.m3u8
AXN,http://185.180.221.194:8278/streams/d/Axn/playlist.m3u8
TLC,http://185.180.221.194:8278/streams/d/Tlc/playlist.m3u8
Fox Action Movies,http://185.180.221.194:8278/streams/d/Foxactionhd/playlist.m3u8
Fox Sports 1,http://185.180.221.194:8278/streams/d/Foxsports/playlist.m3u8
Fox Sports 2,http://185.180.221.194:8278/streams/d/Foxsports2/playlist.m3u8
Fox Sports 3,http://185.180.221.194:8278/streams/d/Foxsports3/playlist.m3u8
